timestamp,voltage,current,temperature,vibration,label,fault_type
2025-01-01T00:00:11.200000,219.31,5.1,71.35,-0.1085,1,overheating
2025-01-01T00:00:11.300000,228.14,4.31,74.49,-0.0007,1,overheating
2025-01-01T00:00:11.400000,223.98,4.859,79.2,-0.0832,1,overheating
2025-01-01T00:00:11.500000,209.66,4.955,65.34,-0.0061,1,overheating
2025-01-01T00:00:11.600000,219.62,4.449,53.83,0.0244,1,overheating
2025-01-01T00:00:11.700000,219.69,5.478,66.7,-0.0223,1,overheating
2025-01-01T00:00:11.800000,217.62,4.592,43.55,-0.028,1,overheating
2025-01-01T00:00:11.900000,219.46,4.482,48.25,0.0029,1,overheating
2025-01-01T00:00:12,208.59,4.949,71.98,0.0021,1,overheating
2025-01-01T00:00:12.100000,216.5,5.107,74.94,0.0426,1,overheating
2025-01-01T00:00:12.200000,216.9,4.632,48.37,0.029,1,overheating
2025-01-01T00:00:12.300000,218.62,3.849,64.73,-0.0313,1,overheating
2025-01-01T00:00:12.400000,209.04,5.426,75.81,-0.0494,1,overheating
2025-01-01T00:00:12.500000,235.39,5.56,44.29,0.0762,1,overheating
2025-01-01T00:00:12.600000,207.72,4.595,55.09,-0.0452,1,overheating
2025-01-01T00:00:12.700000,216.77,4.459,44.79,0.0109,1,overheating
2025-01-01T00:00:12.800000,224.55,5.528,59.94,0.0327,1,overheating
2025-01-01T00:00:12.900000,220.39,4.569,63.47,-0.022,1,overheating
2025-01-01T00:00:13,227.91,4.806,54.52,-0.0334,1,overheating
2025-01-01T00:00:13.100000,224.63,5.955,54.24,0.0014,1,overheating
2025-01-01T00:00:13.200000,220.64,4.819,46.11,-0.0119,1,overheating
2025-01-01T00:00:13.300000,216.75,4.756,47.46,-0.0414,1,overheating
2025-01-01T00:00:13.400000,217.27,3.749,79.3,0.0342,1,overheating
2025-01-01T00:00:13.500000,218.81,4.546,78.78,0.0119,1,overheating
2025-01-01T00:00:13.600000,221.37,4.638,66.75,-0.0266,1,overheating
2025-01-01T00:00:13.700000,220.5,5.376,62.86,0.0467,1,overheating
2025-01-01T00:00:13.800000,216.19,4.718,57.02,-0.0501,1,overheating
2025-01-01T00:00:13.900000,211.86,5.024,44.59,-0.0762,1,overheating
2025-01-01T00:00:14,223.99,4.43,59.25,0.0134,1,overheating
2025-01-01T00:00:14.100000,216.74,5.024,53.46,-0.0301,1,overheating
2025-01-01T00:00:14.200000,223.8,5.553,63.83,0.0386,1,overheating
2025-01-01T00:00:14.300000,207.64,4.602,53.95,0.0085,1,overheating
2025-01-01T00:00:14.400000,220.45,5.244,73.67,0.079,1,overheating
2025-01-01T00:00:14.500000,221.69,4.794,48.07,-0.0159,1,overheating
2025-01-01T00:00:14.600000,218.4,5.272,60.92,0.0517,1,overheating
2025-01-01T00:00:14.700000,224.36,4.837,55.7,-0.0125,1,overheating
2025-01-01T00:00:14.800000,226.51,4.662,52.06,-0.1115,1,overheating
2025-01-01T00:00:14.900000,220.09,5.838,49.29,-0.012,1,overheating
2025-01-01T00:00:15,224.12,5.446,64.97,0.0048,1,overheating
2025-01-01T00:00:15.100000,212.61,5.572,45.57,0.0255,1,overheating
2025-01-01T00:00:15.200000,226.24,5.483,71.54,0.0041,1,overheating
2025-01-01T00:00:15.300000,217.7,4.575,49.94,0.0755,1,overheating
2025-01-01T00:00:15.400000,222.01,4.826,72.85,0.0415,1,overheating
2025-01-01T00:00:15.500000,218.65,4.511,71.89,-0.0214,1,overheating
2025-01-01T00:00:15.600000,217.24,5.482,65.65,0.0487,1,overheating
2025-01-01T00:00:15.700000,222.07,5.938,50.07,-0.0529,1,overheating
2025-01-01T00:00:15.800000,217.44,5.085,56.03,0.0418,1,overheating
2025-01-01T00:00:15.900000,223.27,4.972,46.13,0.009,1,overheating
2025-01-01T00:00:16,233.22,4.899,74.88,0.0023,1,overheating
2025-01-01T00:00:16.100000,220.55,5.363,67.87,0.0108,1,overheating
2025-01-01T00:00:16.200000,222.21,5.125,64.27,-0.057,1,overheating
2025-01-01T00:00:16.300000,227.97,4.744,77.37,-0.0045,1,overheating
2025-01-01T00:00:16.400000,223.91,6.269,55.96,0.0262,1,overheating
2025-01-01T00:00:16.500000,219.21,4.787,72.11,0.0426,1,overheating
2025-01-01T00:00:16.600000,208.4,4.885,53.88,0.0314,1,overheating
2025-01-01T00:00:16.700000,218.32,5.835,48.98,-0.0563,1,overheating
2025-01-01T00:00:16.800000,219.25,4.997,56.76,-0.066,1,overheating
2025-01-01T00:00:16.900000,218.85,5.348,63.22,-0.0509,1,overheating
2025-01-01T00:00:17,222.58,4.6,79.87,-0.0082,1,overheating
2025-01-01T00:00:17.100000,232.87,5.03,42.68,-0.0391,1,overheating
2025-01-01T00:00:17.200000,223.37,4.943,47.63,0.0078,1,overheating
2025-01-01T00:00:17.300000,219.84,4.728,62.59,0.0694,1,overheating
2025-01-01T00:00:17.400000,206.7,3.961,62.39,-0.062,1,overheating
2025-01-01T00:00:17.500000,218.29,4.814,74.47,-0.0075,1,overheating
2025-01-01T00:00:17.600000,222.64,5.417,56.35,-0.0663,1,overheating
2025-01-01T00:00:17.700000,221.12,5.254,18.36,0.0,0,none
2025-01-01T00:00:17.800000,219.37,5.098,17.39,0.0356,0,none
2025-01-01T00:00:17.900000,219.71,4.925,18.36,0.0222,0,none
2025-01-01T00:00:18,219.57,5.232,17.46,0.0308,0,none
2025-01-01T00:00:18.100000,220.71,4.938,18.16,0.0,0,none
2025-01-01T00:00:18.200000,92.14,7.356,17.48,0.0525,1,insulation_failure
2025-01-01T00:00:18.300000,75.94,4.278,16.44,0.0303,1,insulation_failure
2025-01-01T00:00:18.400000,112.41,4.456,15.92,0.0848,1,insulation_failure
2025-01-01T00:00:18.500000,79.45,7.691,17.46,0.02,1,insulation_failure
2025-01-01T00:00:18.600000,136.85,4.925,18.11,0.0075,1,insulation_failure
2025-01-01T00:00:18.700000,92.52,2.135,18.31,-0.0855,1,insulation_failure
2025-01-01T00:00:18.800000,113.35,3.547,18.17,-0.0092,1,insulation_failure
2025-01-01T00:00:18.900000,148.44,5.154,17.46,-0.0389,1,insulation_failure
2025-01-01T00:00:19,51.84,7.486,18.2,-0.0489,1,insulation_failure
2025-01-01T00:00:19.100000,77.41,5.325,19.03,0.0236,1,insulation_failure
2025-01-01T00:00:19.200000,70.64,2.066,18.26,0.0491,1,insulation_failure
2025-01-01T00:00:19.300000,110.05,5.99,16.16,-0.064,1,insulation_failure
2025-01-01T00:00:19.400000,101.89,2.282,18.52,-0.0363,1,insulation_failure
2025-01-01T00:00:19.500000,58.28,5.619,17.39,-0.0703,1,insulation_failure
2025-01-01T00:00:19.600000,78.87,4.134,17.02,0.0527,1,insulation_failure
2025-01-01T00:00:19.700000,106.64,4.856,18.49,0.0092,1,insulation_failure
2025-01-01T00:00:19.800000,123.26,3.29,17.42,0.0061,1,insulation_failure
2025-01-01T00:00:19.900000,99.64,5.581,19.15,-0.0352,1,insulation_failure
2025-01-01T00:00:20,60.66,2.451,17.97,0.0885,1,insulation_failure
2025-01-01T00:00:20.100000,118.84,4.609,18.71,-0.0281,1,insulation_failure
2025-01-01T00:00:20.200000,129.94,6.168,18.62,-0.0785,1,insulation_failure
2025-01-01T00:00:20.300000,86.1,2.549,17.93,0.031,1,insulation_failure
2025-01-01T00:00:20.400000,68.51,5.251,18.38,0.0305,1,insulation_failure
2025-01-01T00:00:20.500000,130.66,5.953,18.83,0.023,1,insulation_failure
2025-01-01T00:00:20.600000,74.97,4.937,18.43,0.0104,1,insulation_failure
2025-01-01T00:00:20.700000,68.06,5.408,16.92,0.0527,1,insulation_failure
2025-01-01T00:00:20.800000,142.44,7.826,17.96,0.0341,1,insulation_failure
2025-01-01T00:00:20.900000,136.2,7.067,18.94,-0.0258,1,insulation_failure
2025-01-01T00:00:21,53.7,5.578,17.57,-0.0155,1,insulation_failure
2025-01-01T00:00:21.100000,57.7,6.178,19.26,-0.0447,1,insulation_failure
2025-01-01T00:00:21.200000,56.54,3.892,19.45,0.0098,1,insulation_failure
2025-01-01T00:00:21.300000,81.88,5.755,18.27,0.0445,1,insulation_failure
2025-01-01T00:00:21.400000,73.3,2.146,18.08,0.0533,1,insulation_failure
2025-01-01T00:00:21.500000,143.91,6.793,17.48,0.0705,1,insulation_failure
2025-01-01T00:00:21.600000,97.99,5.765,17.55,0.0727,1,insulation_failure
2025-01-01T00:00:21.700000,92.14,6.425,17.58,-0.0141,1,insulation_failure
2025-01-01T00:00:21.800000,85.46,3.723,17.0,-0.0384,1,insulation_failure
2025-01-01T00:00:21.900000,54.21,2.107,17.97,0.0117,1,insulation_failure
2025-01-01T00:00:22,88.43,6.078,18.98,-0.0107,1,insulation_failure
2025-01-01T00:00:22.100000,144.47,4.804,16.88,0.0191,1,insulation_failure
2025-01-01T00:00:22.200000,149.12,3.39,18.17,0.0246,1,insulation_failure
2025-01-01T00:00:22.300000,110.77,5.076,17.36,-0.0265,1,insulation_failure
2025-01-01T00:00:22.400000,72.05,3.119,17.36,0.0595,1,insulation_failure
2025-01-01T00:00:22.500000,55.78,7.815,19.42,-0.0285,1,insulation_failure
2025-01-01T00:00:22.600000,119.6,2.923,17.45,0.0316,1,insulation_failure
2025-01-01T00:00:22.700000,72.38,5.222,19.55,0.0898,1,insulation_failure
2025-01-01T00:00:22.800000,59.15,7.265,17.39,-0.0194,1,insulation_failure
2025-01-01T00:00:22.900000,138.87,7.734,18.29,0.0167,1,insulation_failure
2025-01-01T00:00:23,115.52,5.305,17.82,-0.0399,1,insulation_failure
2025-01-01T00:00:23.100000,87.27,3.559,17.97,0.0897,1,insulation_failure
2025-01-01T00:00:23.200000,58.1,3.321,17.48,0.0112,1,insulation_failure
2025-01-01T00:00:23.300000,135.12,4.971,20.53,-0.0265,1,insulation_failure
2025-01-01T00:00:23.400000,132.47,4.087,18.68,0.0923,1,insulation_failure
2025-01-01T00:00:23.500000,76.7,7.272,18.59,0.0554,1,insulation_failure
2025-01-01T00:00:23.600000,135.06,7.204,18.82,0.0254,1,insulation_failure
2025-01-01T00:00:23.700000,119.75,6.081,19.38,0.0324,1,insulation_failure
2025-01-01T00:00:23.800000,65.86,7.285,17.83,0.0073,1,insulation_failure
2025-01-01T00:00:23.900000,83.51,6.461,18.37,-0.0197,1,insulation_failure
2025-01-01T00:00:24,133.21,5.045,18.19,0.0023,1,insulation_failure
2025-01-01T00:00:24.100000,113.18,3.559,18.65,0.1082,1,insulation_failure
2025-01-01T00:00:24.200000,127.98,2.642,18.25,0.0789,1,insulation_failure
2025-01-01T00:00:24.300000,146.3,4.051,18.61,0.0093,1,insulation_failure
2025-01-01T00:00:24.400000,60.25,7.623,17.55,0.0097,1,insulation_failure
2025-01-01T00:00:24.500000,80.1,6.249,18.13,-0.035,1,insulation_failure
2025-01-01T00:00:24.600000,84.59,5.725,17.44,0.0189,1,insulation_failure
2025-01-01T00:00:24.700000,125.83,2.148,19.57,-0.0033,1,insulation_failure
2025-01-01T00:00:24.800000,118.33,4.675,16.55,-0.1099,1,insulation_failure
2025-01-01T00:00:24.900000,66.36,6.769,16.98,0.0354,1,insulation_failure
2025-01-01T00:00:25,58.24,6.083,16.72,0.0436,1,insulation_failure
2025-01-01T00:00:25.100000,145.09,2.906,18.65,-0.005,1,insulation_failure
2025-01-01T00:00:25.200000,91.97,5.831,16.47,-0.0346,1,insulation_failure
2025-01-01T00:00:25.300000,148.4,4.456,17.76,0.0176,1,insulation_failure
2025-01-01T00:00:25.400000,71.31,2.187,16.75,0.0722,1,insulation_failure
2025-01-01T00:00:25.500000,136.44,4.839,18.34,0.0228,1,insulation_failure
2025-01-01T00:00:25.600000,127.09,7.069,18.64,0.0665,1,insulation_failure
2025-01-01T00:00:25.700000,63.12,2.195,18.2,0.0355,1,insulation_failure
2025-01-01T00:00:25.800000,129.65,4.889,17.32,0.09,1,insulation_failure
2025-01-01T00:00:25.900000,70.05,4.95,18.13,-0.0341,1,insulation_failure
2025-01-01T00:00:26,76.9,6.785,17.55,-0.0945,1,insulation_failure
2025-01-01T00:00:26.100000,51.16,2.435,17.55,-0.1212,1,insulation_failure
2025-01-01T00:00:26.200000,110.0,3.75,18.79,0.0213,1,insulation_failure
2025-01-01T00:00:26.300000,127.99,2.238,17.03,-0.0024,1,insulation_failure
2025-01-01T00:00:26.400000,74.2,7.92,18.0,-0.0579,1,insulation_failure
2025-01-01T00:00:26.500000,111.82,6.215,17.78,0.0013,1,insulation_failure
2025-01-01T00:00:26.600000,82.65,5.106,17.75,-0.0341,1,insulation_failure
2025-01-01T00:00:26.700000,53.32,2.471,17.0,-0.0141,1,insulation_failure
2025-01-01T00:00:26.800000,106.75,6.137,17.43,0.0286,1,insulation_failure
2025-01-01T00:00:26.900000,66.75,2.627,19.4,0.0462,1,insulation_failure
2025-01-01T00:00:27,53.16,7.617,18.06,-0.0323,1,insulation_failure
2025-01-01T00:00:27.100000,120.91,7.226,18.9,0.0318,1,insulation_failure
2025-01-01T00:00:27.200000,83.95,6.889,19.32,0.0099,1,insulation_failure
2025-01-01T00:00:27.300000,95.23,5.861,19.74,0.0099,1,insulation_failure
2025-01-01T00:00:27.400000,58.16,2.362,17.35,-0.0242,1,insulation_failure
2025-01-01T00:00:27.500000,137.18,3.315,18.52,-0.0287,1,insulation_failure
2025-01-01T00:00:27.600000,115.87,4.989,19.73,0.0218,1,insulation_failure
2025-01-01T00:00:27.700000,72.85,7.978,18.04,0.006,1,insulation_failure
2025-01-01T00:00:27.800000,69.95,6.081,17.74,-0.0834,1,insulation_failure
2025-01-01T00:00:27.900000,136.83,6.363,17.52,0.0787,1,insulation_failure
2025-01-01T00:00:28,84.59,4.226,18.22,0.0524,1,insulation_failure
2025-01-01T00:00:28.100000,93.86,6.352,19.08,-0.0019,1,insulation_failure
2025-01-01T00:00:28.200000,140.07,4.53,18.65,-0.0788,1,insulation_failure
2025-01-01T00:00:28.300000,141.24,3.264,19.48,0.069,1,insulation_failure
2025-01-01T00:00:28.400000,123.31,2.789,18.49,0.013,1,insulation_failure
2025-01-01T00:00:28.500000,67.97,3.425,17.97,0.0586,1,insulation_failure
2025-01-01T00:00:28.600000,74.72,7.224,18.77,-0.1424,1,insulation_failure
2025-01-01T00:00:28.700000,85.92,5.558,17.64,-0.056,1,insulation_failure
2025-01-01T00:00:28.800000,146.94,3.549,16.71,0.058,1,insulation_failure
2025-01-01T00:00:28.900000,127.35,2.785,17.95,0.0239,1,insulation_failure
2025-01-01T00:00:29,73.61,2.441,18.08,-0.0641,1,insulation_failure
2025-01-01T00:00:29.100000,83.7,6.973,16.44,-0.0214,1,insulation_failure
2025-01-01T00:00:29.200000,111.71,6.241,17.65,-0.0175,1,insulation_failure
2025-01-01T00:00:29.300000,53.67,6.418,17.68,0.1038,1,insulation_failure
2025-01-01T00:00:29.400000,134.42,6.834,19.03,0.0119,1,insulation_failure
2025-01-01T00:00:29.500000,70.58,2.672,17.93,-0.0019,1,insulation_failure
2025-01-01T00:00:29.600000,103.12,7.62,18.73,-0.004,1,insulation_failure
2025-01-01T00:00:29.700000,81.62,5.043,18.92,0.0173,1,insulation_failure
2025-01-01T00:00:29.800000,95.47,5.094,20.09,-0.007,1,insulation_failure
2025-01-01T00:00:29.900000,63.97,2.18,19.11,-0.052,1,insulation_failure
2025-01-01T00:00:30,70.19,6.041,17.38,0.0957,1,insulation_failure
2025-01-01T00:00:30.100000,136.81,3.063,18.87,0.0248,1,insulation_failure
2025-01-01T00:00:30.200000,144.46,6.099,20.4,-0.0029,1,insulation_failure
2025-01-01T00:00:30.300000,136.89,5.424,19.11,0.0594,1,insulation_failure
2025-01-01T00:00:30.400000,71.57,5.953,19.63,-0.0573,1,insulation_failure
2025-01-01T00:00:30.500000,60.66,5.947,17.94,0.0164,1,insulation_failure
2025-01-01T00:00:30.600000,137.08,6.694,19.61,0.0227,1,insulation_failure
2025-01-01T00:00:30.700000,137.85,4.425,19.19,-0.0614,1,insulation_failure
2025-01-01T00:00:30.800000,130.78,6.574,17.7,0.0688,1,insulation_failure
2025-01-01T00:00:30.900000,131.78,2.721,17.83,0.0008,1,insulation_failure
2025-01-01T00:00:31,82.46,4.199,19.59,-0.0423,1,insulation_failure
2025-01-01T00:00:31.100000,88.86,4.692,17.36,-0.0662,1,insulation_failure
2025-01-01T00:00:31.200000,72.73,2.439,19.64,0.0505,1,insulation_failure
2025-01-01T00:00:31.300000,111.95,4.781,18.98,-0.0162,1,insulation_failure
2025-01-01T00:00:31.400000,101.91,4.875,16.61,-0.0823,1,insulation_failure
2025-01-01T00:00:31.500000,108.02,5.202,19.38,0.0282,1,insulation_failure
2025-01-01T00:00:31.600000,131.3,6.309,18.76,0.0141,1,insulation_failure
2025-01-01T00:00:31.700000,74.35,7.562,17.25,-0.014,1,insulation_failure
2025-01-01T00:00:31.800000,98.59,3.541,17.01,-0.0552,1,insulation_failure
2025-01-01T00:00:31.900000,130.3,5.235,18.92,-0.0785,1,insulation_failure
2025-01-01T00:00:32,121.62,3.636,17.02,-0.0112,1,insulation_failure
2025-01-01T00:00:32.100000,68.11,6.087,18.11,-0.0667,1,insulation_failure
2025-01-01T00:00:32.200000,120.9,2.641,16.41,0.022,1,insulation_failure
2025-01-01T00:00:32.300000,146.29,4.901,18.22,0.0682,1,insulation_failure
2025-01-01T00:00:32.400000,54.34,5.799,18.12,0.0272,1,insulation_failure
2025-01-01T00:00:32.500000,131.92,7.305,17.3,-0.0331,1,insulation_failure
2025-01-01T00:00:32.600000,111.1,4.466,16.76,-0.0346,1,insulation_failure
2025-01-01T00:00:32.700000,128.05,3.649,17.71,0.0624,1,insulation_failure
2025-01-01T00:00:32.800000,116.75,2.573,17.16,0.1073,1,insulation_failure
2025-01-01T00:00:32.900000,108.66,3.008,18.63,0.0207,1,insulation_failure
2025-01-01T00:00:33,71.67,2.574,18.04,-0.0074,1,insulation_failure
2025-01-01T00:00:33.100000,110.71,5.28,17.44,-0.0685,1,insulation_failure
2025-01-01T00:00:33.200000,109.45,4.981,17.2,0.082,1,insulation_failure
2025-01-01T00:00:33.300000,92.82,6.306,18.57,0.0814,1,insulation_failure
2025-01-01T00:00:33.400000,77.42,2.477,17.42,-0.0507,1,insulation_failure
2025-01-01T00:00:33.500000,72.67,4.13,18.03,-0.0385,1,insulation_failure
2025-01-01T00:00:33.600000,56.76,6.802,18.23,-0.0778,1,insulation_failure
2025-01-01T00:00:33.700000,138.01,5.905,16.01,0.0187,1,insulation_failure
2025-01-01T00:00:33.800000,83.3,6.017,19.67,0.021,1,insulation_failure
2025-01-01T00:00:33.900000,96.52,2.361,18.56,0.0038,1,insulation_failure
2025-01-01T00:00:34,67.53,6.14,18.17,-0.0707,1,insulation_failure
2025-01-01T00:00:34.100000,59.67,4.702,17.26,0.0618,1,insulation_failure
2025-01-01T00:00:34.200000,116.49,6.773,16.91,-0.0158,1,insulation_failure
2025-01-01T00:00:34.300000,149.25,7.562,19.21,0.0071,1,insulation_failure
2025-01-01T00:00:34.400000,102.1,5.742,18.19,-0.0155,1,insulation_failure
