timestamp,voltage,current,temperature,vibration,acoustic_strain,optical_osnr,optical_ber,optical_power,cable_distance_norm,cable_domain_id,label,fault_type
2026-06-01T12:00:03.700000,0.0,0.0,12.0,0.0122,-0.0118,24.86,-12.13,1.504,0.0,1,0,none
2026-06-01T12:00:03.800000,0.0,0.0,12.0,0.0188,-0.0502,25.21,-11.95,1.519,0.0,1,0,none
2026-06-01T12:00:03.900000,0.0,0.0,12.0,0.0262,0.0273,24.7,-12.02,1.441,0.0,1,0,none
2026-06-01T12:00:04,0.0,0.0,12.0,0.0228,0.0405,24.86,-12.1,1.447,0.0,1,0,none
2026-06-01T12:00:04.100000,0.0,0.0,12.0,0.01,0.0319,25.23,-12.03,1.546,0.0,1,0,none
2026-06-01T12:00:04.200000,0.0,0.0,12.0,0.0219,-0.0327,24.96,-12.07,1.534,0.0,1,0,none
2026-06-01T12:00:04.300000,0.0,0.0,12.0,0.0147,0.0397,24.68,-11.84,1.455,0.0,1,0,none
2026-06-01T12:00:04.400000,0.0,0.0,12.0,0.0195,0.0007,25.14,-12.03,1.409,0.0,1,0,none
2026-06-01T12:00:04.500000,0.0,0.0,12.0,0.0132,-0.02,25.22,-12.08,1.553,0.0,1,0,none
2026-06-01T12:00:04.600000,0.0,0.0,12.0,0.0209,-0.0017,25.14,-12.06,1.513,0.0,1,0,none
2026-06-01T12:00:04.700000,0.0,0.0,12.0,0.0132,-0.0707,24.92,-12.14,1.489,0.0,1,0,none
2026-06-01T12:00:04.800000,0.0,0.0,12.0,0.0242,0.0388,25.33,-12.13,1.517,0.0,1,0,none
2026-06-01T12:00:04.900000,0.0,0.0,12.0,0.0149,0.0067,24.54,-12.12,1.452,0.0,1,0,none
2026-06-01T12:00:05,0.0,0.0,12.0,0.0199,-0.0435,25.12,-12.0,1.419,0.0,1,0,none
2026-06-01T12:00:05.100000,0.0,0.0,12.0,0.0167,-0.0198,25.18,-12.13,1.616,0.0,1,0,none
2026-06-01T12:00:05.200000,0.0,0.0,12.0,0.0239,0.0784,25.12,-12.07,1.459,0.0,1,0,none
2026-06-01T12:00:05.300000,0.0,0.0,12.0,0.0203,-0.0539,25.34,-11.92,1.409,0.0,1,0,none
2026-06-01T12:00:05.400000,0.0,0.0,12.0,0.0262,0.0561,24.91,-11.99,1.512,0.0,1,0,none
2026-06-01T12:00:05.500000,0.0,0.0,12.0,0.0184,-0.0136,25.15,-11.98,1.407,0.0,1,0,none
2026-06-01T12:00:05.600000,0.0,0.0,12.0,0.023,0.0416,24.82,-12.17,1.464,0.0,1,0,none
2026-06-01T12:00:05.700000,0.0,0.0,12.0,0.0207,0.0136,25.15,-11.97,1.584,0.0,1,0,none
2026-06-01T12:00:05.800000,0.0,0.0,12.0,0.0157,-0.0303,24.98,-11.91,1.532,0.0,1,0,none
2026-06-01T12:00:05.900000,0.0,0.0,12.0,0.0274,-0.085,24.79,-12.12,1.411,0.0,1,0,none
2026-06-01T12:00:06,0.0,0.0,12.0,0.0185,-0.0284,25.13,-11.93,1.549,0.0,1,0,none
2026-06-01T12:00:06.100000,0.0,0.0,12.0,0.0264,0.0242,24.97,-12.13,1.487,0.0,1,0,none
2026-06-01T12:00:06.200000,0.0,0.0,12.0,0.0204,-0.0612,24.78,-11.79,1.474,0.0,1,0,none
2026-06-01T12:00:06.300000,0.0,0.0,12.0,0.0289,0.0169,25.16,-11.92,1.434,0.0,1,0,none
2026-06-01T12:00:06.400000,0.0,0.0,12.0,0.0254,-0.0179,24.89,-12.18,1.473,0.0,1,0,none
2026-06-01T12:00:06.500000,0.0,0.0,12.0,0.0219,0.0373,24.64,-11.91,1.462,0.0,1,0,none
2026-06-01T12:00:06.600000,0.0,0.0,12.0,0.0145,-0.0689,25.07,-12.02,1.571,0.0,1,0,none
2026-06-01T12:00:06.700000,0.0,0.0,12.0,0.0236,0.0006,25.4,-12.04,1.573,0.0,1,0,none
2026-06-01T12:00:06.800000,0.0,0.0,12.0,0.0195,-0.0528,25.16,-12.0,1.488,0.0,1,0,none
2026-06-01T12:00:06.900000,0.0,0.0,12.0,0.0267,0.1008,24.66,-12.05,1.635,0.0,1,0,none
2026-06-01T12:00:07,0.0,0.0,12.0,0.0143,0.0108,24.81,-11.98,1.509,0.0,1,0,none
2026-06-01T12:00:07.100000,0.0,0.0,12.0,0.0208,0.0073,25.15,-11.82,1.479,0.0,1,0,none
2026-06-01T12:00:07.200000,0.0,0.0,12.0,0.0247,0.0469,24.84,-11.78,1.519,0.0,1,0,none
2026-06-01T12:00:07.300000,0.0,0.0,12.0,0.0244,-0.0653,25.0,-12.01,1.53,0.0,1,0,none
2026-06-01T12:00:07.400000,0.0,0.0,12.0,0.0244,0.0678,25.15,-12.02,1.534,0.0,1,0,none
2026-06-01T12:00:07.500000,0.0,0.0,12.0,0.0158,-0.0001,25.0,-12.07,1.473,0.0,1,0,none
2026-06-01T12:00:07.600000,0.0,0.0,12.0,0.0307,-0.0178,25.14,-12.14,1.476,0.0,1,0,none
2026-06-01T12:00:07.700000,0.0,0.0,12.0,0.0273,0.002,24.99,-11.97,1.579,0.0,1,0,none
2026-06-01T12:00:07.800000,0.0,0.0,12.0,0.0233,0.0139,25.24,-12.08,1.496,0.0,1,0,none
2026-06-01T12:00:07.900000,0.0,0.0,12.0,0.0257,0.048,24.57,-12.07,1.478,0.0,1,0,none
2026-06-01T12:00:08,0.0,0.0,12.0,0.0164,-0.0562,25.18,-11.98,1.51,0.0,1,0,none
2026-06-01T12:00:08.100000,0.0,0.0,12.0,0.0229,0.0715,24.92,-12.1,1.513,0.0,1,0,none
2026-06-01T12:00:08.200000,0.0,0.0,12.0,0.0182,0.1103,24.79,-12.04,1.565,0.0,1,0,none
2026-06-01T12:00:08.300000,0.0,0.0,12.0,0.0179,-0.0943,25.03,-11.85,1.517,0.0,1,0,none
2026-06-01T12:00:08.400000,0.0,0.0,12.0,0.0175,-0.0766,25.24,-11.88,1.456,0.0,1,0,none
2026-06-01T12:00:08.500000,0.0,0.0,12.0,0.0199,0.0203,24.5,-11.97,1.485,0.0,1,0,none
2026-06-01T12:00:08.600000,0.0,0.0,12.0,0.03,0.0587,25.2,-11.86,1.485,0.0,1,0,none
2026-06-01T12:00:08.700000,0.0,0.0,12.0,0.0215,-0.0692,25.33,-11.97,1.547,0.0,1,0,none
2026-06-01T12:00:08.800000,0.0,0.0,12.0,0.0157,-0.0151,25.33,-12.04,1.446,0.0,1,0,none
2026-06-01T12:00:08.900000,0.0,0.0,12.0,0.0187,-0.0742,24.98,-12.1,1.503,0.0,1,0,none
2026-06-01T12:00:09,0.0,0.0,12.0,0.0253,0.0289,25.06,-11.94,1.55,0.0,1,0,none
2026-06-01T12:00:09.100000,0.0,0.0,12.0,0.0157,-0.0043,24.9,-11.98,1.39,0.0,1,0,none
2026-06-01T12:00:09.200000,0.0,0.0,12.0,0.0188,0.0457,25.29,-11.88,1.575,0.0,1,0,none
2026-06-01T12:00:09.300000,0.0,0.0,12.0,0.0149,-0.0469,25.07,-12.11,1.506,0.0,1,0,none
2026-06-01T12:00:09.400000,0.0,0.0,12.0,0.0171,0.0326,25.1,-12.07,1.421,0.0,1,0,none
2026-06-01T12:00:09.500000,0.0,0.0,12.0,0.0283,0.0772,24.73,-11.84,1.517,0.0,1,0,none
2026-06-01T12:00:09.600000,0.0,0.0,12.0,0.0194,0.0077,25.0,-11.93,1.454,0.0,1,0,none
2026-06-01T12:00:09.700000,0.0,0.0,12.0,0.0239,0.0545,24.9,-11.87,1.427,0.0,1,0,none
2026-06-01T12:00:09.800000,0.0,0.0,12.0,0.0298,-0.0056,24.99,-11.86,1.554,0.0,1,0,none
2026-06-01T12:00:09.900000,0.0,0.0,12.0,0.0178,0.0836,24.3,-12.0,1.498,0.0,1,0,none
2026-06-01T12:00:10,0.0,0.0,12.0,0.0229,0.0235,24.83,-12.01,1.47,0.0,1,0,none
2026-06-01T12:00:10.100000,0.0,0.0,12.0,0.0211,0.007,25.04,-11.99,1.613,0.0,1,0,none
2026-06-01T12:00:10.200000,0.0,0.0,12.0,0.0266,-0.0091,25.04,-11.88,1.505,0.0,1,0,none
2026-06-01T12:00:10.300000,0.0,0.0,12.0,0.0193,0.0495,25.17,-11.96,1.558,0.0,1,0,none
2026-06-01T12:00:10.400000,0.0,0.0,12.0,0.0257,0.0395,24.89,-11.93,1.531,0.0,1,0,none
2026-06-01T12:00:10.500000,0.0,0.0,12.0,0.0151,0.0436,25.05,-12.0,1.541,0.0,1,0,none
2026-06-01T12:00:10.600000,0.0,0.0,12.0,0.0277,0.016,25.01,-12.09,1.58,0.0,1,0,none
2026-06-01T12:00:10.700000,0.0,0.0,12.0,0.0226,-0.057,24.97,-11.93,1.596,0.0,1,0,none
2026-06-01T12:00:10.800000,0.0,0.0,12.0,0.01,0.0224,25.01,-11.9,1.469,0.0,1,0,none
2026-06-01T12:00:10.900000,0.0,0.0,12.0,0.017,0.0022,24.77,-12.04,1.498,0.0,1,0,none
2026-06-01T12:00:11,0.0,0.0,12.0,0.0191,0.0787,24.73,-11.99,1.6,0.0,1,0,none
2026-06-01T12:00:11.100000,0.0,0.0,12.0,0.028,0.0027,25.02,-11.87,1.486,0.0,1,0,none
2026-06-01T12:00:11.200000,0.0,0.0,12.0,0.0124,0.0268,24.96,-12.05,1.545,0.0,1,0,none
2026-06-01T12:00:11.300000,0.0,0.0,12.0,0.0148,0.03,24.9,-11.84,1.465,0.0,1,0,none
2026-06-01T12:00:11.400000,0.0,0.0,12.0,0.0235,-0.0044,24.66,-12.15,1.512,0.0,1,0,none
2026-06-01T12:00:11.500000,0.0,0.0,12.0,0.0246,-0.0374,25.05,-12.06,1.476,0.0,1,0,none
2026-06-01T12:00:11.600000,0.0,0.0,12.0,0.0189,0.1193,24.94,-11.95,1.48,0.0,1,0,none
2026-06-01T12:00:11.700000,0.0,0.0,12.0,0.0147,0.0251,24.81,-12.09,1.595,0.0,1,0,none
2026-06-01T12:00:11.800000,0.0,0.0,12.0,0.0151,0.0546,25.33,-12.1,1.437,0.0,1,0,none
2026-06-01T12:00:11.900000,0.0,0.0,12.0,0.0198,0.0167,24.99,-11.84,1.529,0.0,1,0,none
2026-06-01T12:00:12,0.0,0.0,12.0,0.0174,0.0013,25.03,-12.19,1.557,0.0,1,0,none
2026-06-01T12:00:12.100000,0.0,0.0,12.0,0.0237,0.0063,25.08,-12.1,1.464,0.0,1,0,none
2026-06-01T12:00:12.200000,0.0,0.0,12.0,0.0167,0.0232,24.92,-12.15,1.527,0.0,1,0,none
2026-06-01T12:00:12.300000,0.0,0.0,12.0,0.0177,0.0925,25.03,-12.05,1.483,0.0,1,0,none
2026-06-01T12:00:12.400000,0.0,0.0,12.0,0.0192,-0.019,24.79,-12.09,1.39,0.0,1,0,none
2026-06-01T12:00:12.500000,0.0,0.0,12.0,0.0198,0.0609,25.18,-12.22,1.479,0.0,1,0,none
2026-06-01T12:00:12.600000,0.0,0.0,12.0,0.0266,0.0071,24.93,-12.06,1.46,0.0,1,0,none
2026-06-01T12:00:12.700000,0.0,0.0,12.0,0.0211,-0.0208,25.23,-12.08,1.447,0.0,1,0,none
2026-06-01T12:00:12.800000,0.0,0.0,12.0,0.0167,-0.0086,24.94,-12.28,1.519,0.0,1,0,none
2026-06-01T12:00:12.900000,0.0,0.0,12.0,0.0158,-0.0186,25.22,-11.82,1.565,0.0,1,0,none
2026-06-01T12:00:13,0.0,0.0,12.0,0.0169,-0.0669,25.31,-12.05,1.426,0.0,1,0,none
2026-06-01T12:00:13.100000,0.0,0.0,12.0,0.0219,0.0544,24.91,-12.2,1.45,0.0,1,0,none
2026-06-01T12:00:13.200000,0.0,0.0,12.0,0.0189,-0.0089,24.99,-11.79,1.404,0.0,1,0,none
2026-06-01T12:00:13.300000,0.0,0.0,12.0,0.0218,0.0559,24.84,-11.88,1.476,0.0,1,0,none
2026-06-01T12:00:13.400000,0.0,0.0,12.0,0.0147,0.0211,24.95,-11.9,1.476,0.0,1,0,none
2026-06-01T12:00:13.500000,0.0,0.0,12.0,0.0132,0.0615,25.13,-11.92,1.452,0.0,1,0,none
2026-06-01T12:00:13.600000,0.0,0.0,12.0,0.0239,0.0405,25.2,-11.92,1.473,0.0,1,0,none
2026-06-01T12:00:13.700000,0.0,0.0,12.0,0.0133,0.0205,24.76,-12.07,1.533,0.0,1,0,none
2026-06-01T12:00:13.800000,0.0,0.0,12.0,0.0199,0.0611,25.17,-11.86,1.532,0.0,1,0,none
2026-06-01T12:00:13.900000,0.0,0.0,12.0,0.0187,-0.0364,25.31,-11.96,1.532,0.0,1,0,none
2026-06-01T12:00:14,0.0,0.0,12.0,0.025,0.0174,25.2,-12.1,1.528,0.0,1,0,none
2026-06-01T12:00:14.100000,0.0,0.0,12.0,0.0201,0.0057,25.2,-11.99,1.378,0.0,1,0,none
2026-06-01T12:00:14.200000,0.0,0.0,12.0,0.0263,0.0195,24.97,-11.87,1.583,0.0,1,0,none
2026-06-01T12:00:14.300000,0.0,0.0,12.0,0.021,-0.045,25.01,-12.09,1.489,0.0,1,0,none
2026-06-01T12:00:14.400000,0.0,0.0,12.0,0.0197,-0.0481,24.67,-11.75,1.535,0.0,1,0,none
2026-06-01T12:00:14.500000,0.0,0.0,12.0,0.0208,0.0528,24.8,-12.0,1.507,0.0,1,0,none
2026-06-01T12:00:14.600000,0.0,0.0,12.0,0.013,-0.1105,25.07,-12.04,1.507,0.0,1,0,none
2026-06-01T12:00:14.700000,0.0,0.0,12.0,0.0222,-0.0605,25.07,-11.98,1.518,0.0,1,0,none
2026-06-01T12:00:14.800000,0.0,0.0,12.0,0.0188,-0.0302,25.21,-11.87,1.49,0.0,1,0,none
2026-06-01T12:00:14.900000,0.0,0.0,12.0,0.0181,-0.0118,24.82,-11.98,1.565,0.0,1,0,none
2026-06-01T12:00:15,0.0,0.0,12.0,0.0315,-0.176,25.12,-12.01,1.471,0.0,1,0,none
2026-06-01T12:00:15.100000,0.0,0.0,12.0,0.0263,0.0429,25.41,-12.04,1.45,0.0,1,0,none
2026-06-01T12:00:15.200000,0.0,0.0,12.0,0.0288,0.041,24.85,-11.91,1.5,0.0,1,0,none
2026-06-01T12:00:15.300000,0.0,0.0,12.0,0.0205,-0.0355,24.81,-12.0,1.472,0.0,1,0,none
2026-06-01T12:00:15.400000,0.0,0.0,12.0,0.0172,-0.0791,25.04,-12.05,1.54,0.0,1,0,none
2026-06-01T12:00:15.500000,0.0,0.0,12.0,0.0285,-0.1228,24.96,-11.89,1.511,0.0,1,0,none
2026-06-01T12:00:15.600000,0.0,0.0,12.0,0.0263,-0.0063,25.19,-12.13,1.556,0.0,1,0,none
2026-06-01T12:00:15.700000,0.0,0.0,12.0,0.0215,0.0056,25.05,-12.13,1.544,0.0,1,0,none
2026-06-01T12:00:15.800000,0.0,0.0,12.0,0.0162,0.0048,24.57,-12.09,1.454,0.0,1,0,none
2026-06-01T12:00:15.900000,0.0,0.0,12.0,0.0307,0.0809,25.08,-11.88,1.419,0.0,1,0,none
2026-06-01T12:00:16,0.0,0.0,12.0,0.0188,0.0061,24.91,-12.12,1.646,0.0,1,0,none
2026-06-01T12:00:16.100000,0.0,0.0,12.0,0.0246,-0.0941,25.17,-11.99,1.45,0.0,1,0,none
2026-06-01T12:00:16.200000,0.0,0.0,12.0,0.0142,-0.0072,25.23,-12.1,1.411,0.0,1,0,none
2026-06-01T12:00:16.300000,0.0,0.0,12.0,0.0224,-0.0617,24.84,-12.1,1.414,0.0,1,0,none
2026-06-01T12:00:16.400000,0.0,0.0,12.0,0.0184,0.0399,24.98,-12.04,1.495,0.0,1,0,none
2026-06-01T12:00:16.500000,0.0,0.0,12.0,0.0169,-0.0182,24.84,-11.86,1.558,0.0,1,0,none
2026-06-01T12:00:16.600000,0.0,0.0,12.0,0.0159,0.013,24.88,-12.06,1.588,0.0,1,0,none
2026-06-01T12:00:16.700000,0.0,0.0,12.0,0.01,0.0603,24.89,-11.95,1.562,0.0,1,0,none
2026-06-01T12:00:16.800000,0.0,0.0,12.0,0.0103,0.002,24.96,-11.93,1.408,0.0,1,0,none
2026-06-01T12:00:16.900000,0.0,0.0,12.0,0.0219,0.0161,25.06,-12.1,1.548,0.0,1,0,none
2026-06-01T12:00:17,0.0,0.0,12.0,0.0151,0.0171,25.15,-12.14,1.53,0.0,1,0,none
2026-06-01T12:00:17.100000,0.0,0.0,12.0,0.0243,-0.0333,24.92,-11.86,1.645,0.0,1,0,none
2026-06-01T12:00:17.200000,0.0,0.0,12.0,0.0183,0.0362,24.99,-11.93,1.501,0.0,1,0,none
2026-06-01T12:00:17.300000,0.0,0.0,12.0,0.0192,-0.1052,25.09,-11.97,1.508,0.0,1,0,none
2026-06-01T12:00:17.400000,0.0,0.0,12.0,0.0146,-0.0659,24.7,-11.96,1.431,0.0,1,0,none
2026-06-01T12:00:17.500000,0.0,0.0,12.0,0.0265,0.0345,25.22,-12.12,1.47,0.0,1,0,none
2026-06-01T12:00:17.600000,0.0,0.0,12.0,0.0173,-0.0318,24.85,-12.04,1.555,0.0,1,0,none
2026-06-01T12:00:17.700000,0.0,0.0,12.0,0.0276,0.0433,24.95,-11.99,1.503,0.0,1,0,none
2026-06-01T12:00:17.800000,0.0,0.0,12.0,0.017,0.0548,24.99,-12.05,1.507,0.0,1,0,none
2026-06-01T12:00:17.900000,0.0,0.0,12.0,0.0245,-0.0024,24.79,-12.05,1.448,0.0,1,0,none
2026-06-01T12:00:18,0.0,0.0,12.0,0.018,0.0122,25.06,-12.08,1.449,0.0,1,0,none
2026-06-01T12:00:18.100000,0.0,0.0,12.0,0.0138,0.0623,24.58,-12.22,1.452,0.0,1,0,none
2026-06-01T12:00:18.200000,0.0,0.0,12.0,0.0238,-0.0913,25.37,-11.93,1.488,0.0,1,0,none
2026-06-01T12:00:18.300000,0.0,0.0,12.0,0.0161,0.0118,24.99,-11.97,1.451,0.0,1,0,none
2026-06-01T12:00:18.400000,0.0,0.0,12.0,0.0207,0.02,25.04,-12.06,1.54,0.0,1,0,none
2026-06-01T12:00:18.500000,0.0,0.0,12.0,0.0176,-0.0771,25.38,-11.79,1.441,0.0,1,0,none
2026-06-01T12:00:18.600000,0.0,0.0,12.0,0.0237,0.0678,24.91,-12.05,1.548,0.0,1,0,none
2026-06-01T12:00:18.700000,0.0,0.0,12.0,0.0159,-0.0758,25.12,-12.05,1.49,0.0,1,0,none
2026-06-01T12:00:18.800000,0.0,0.0,12.0,0.0237,-0.0145,24.99,-12.05,1.516,0.0,1,0,none
2026-06-01T12:00:18.900000,0.0,0.0,12.0,0.0152,-0.002,24.91,-12.0,1.549,0.0,1,0,none
2026-06-01T12:00:19,0.0,0.0,12.0,0.0231,-0.0625,25.33,-12.02,1.388,0.0,1,0,none
2026-06-01T12:00:19.100000,0.0,0.0,12.0,0.0158,0.0634,25.29,-12.12,1.523,0.0,1,0,none
2026-06-01T12:00:19.200000,0.0,0.0,12.0,0.0218,0.0497,24.52,-11.83,1.431,0.0,1,0,none
2026-06-01T12:00:19.300000,0.0,0.0,12.0,0.0101,0.0227,25.39,-11.8,1.517,0.0,1,0,none
2026-06-01T12:00:19.400000,0.0,0.0,12.0,0.0197,-0.0507,24.98,-11.96,1.444,0.0,1,0,none
2026-06-01T12:00:19.500000,0.0,0.0,12.0,0.0173,-0.0105,24.97,-11.96,1.412,0.0,1,0,none
2026-06-01T12:00:19.600000,0.0,0.0,12.0,0.0283,0.026,25.02,-11.94,1.555,0.0,1,0,none
2026-06-01T12:00:19.700000,0.0,0.0,12.0,0.0151,-0.011,25.04,-11.92,1.553,0.0,1,0,none
2026-06-01T12:00:19.800000,0.0,0.0,12.0,0.023,0.008,24.9,-12.0,1.464,0.0,1,0,none
2026-06-01T12:00:19.900000,0.0,0.0,12.0,0.0248,-0.0884,24.94,-12.06,1.55,0.0,1,0,none
2026-06-01T12:00:20,0.0,0.0,12.0,0.014,-0.0476,24.83,-12.13,1.536,0.0,1,0,none
2026-06-01T12:00:20.100000,0.0,0.0,12.0,0.0208,-0.0073,24.83,-12.08,1.463,0.0,1,0,none
2026-06-01T12:00:20.200000,0.0,0.0,12.0,0.0183,-0.0102,24.95,-12.05,1.428,0.0,1,0,none
2026-06-01T12:00:20.300000,0.0,0.0,12.0,0.0208,0.0052,25.47,-12.01,1.581,0.0,1,0,none
2026-06-01T12:00:20.400000,0.0,0.0,12.0,0.0232,-0.0761,25.02,-12.11,1.526,0.0,1,0,none
2026-06-01T12:00:20.500000,0.0,0.0,12.0,0.0194,0.0379,24.78,-12.09,1.501,0.0,1,0,none
2026-06-01T12:00:20.600000,0.0,0.0,12.0,0.0122,0.0454,24.82,-11.97,1.549,0.0,1,0,none
2026-06-01T12:00:20.700000,0.0,0.0,12.0,0.0166,0.0634,25.17,-12.05,1.443,0.0,1,0,none
2026-06-01T12:00:20.800000,0.0,0.0,12.0,0.0196,-0.0807,25.05,-12.1,1.468,0.0,1,0,none
2026-06-01T12:00:20.900000,0.0,0.0,12.0,0.0264,0.0334,24.75,-11.99,1.45,0.0,1,0,none
2026-06-01T12:00:21,0.0,0.0,12.0,0.0212,0.0553,24.76,-11.92,1.469,0.0,1,0,none
2026-06-01T12:00:21.100000,0.0,0.0,12.0,0.0195,0.0138,24.65,-11.93,1.511,0.0,1,0,none
2026-06-01T12:00:21.200000,0.0,0.0,12.0,0.0191,0.0846,24.99,-11.94,1.452,0.0,1,0,none
2026-06-01T12:00:21.300000,0.0,0.0,12.0,0.0146,0.0575,24.97,-12.05,1.446,0.0,1,0,none
2026-06-01T12:00:21.400000,0.0,0.0,12.0,0.01,-0.004,24.95,-11.89,1.554,0.0,1,0,none
2026-06-01T12:00:21.500000,0.0,0.0,12.0,0.0198,-0.0182,24.98,-11.96,1.515,0.0,1,0,none
2026-06-01T12:00:21.600000,0.0,0.0,12.0,0.0187,-0.0395,24.86,-12.09,1.513,0.0,1,0,none
2026-06-01T12:00:21.700000,0.0,0.0,12.0,0.018,0.0604,24.86,-11.95,1.45,0.0,1,0,none
2026-06-01T12:00:21.800000,0.0,0.0,12.0,0.0262,-0.0246,24.55,-12.05,1.538,0.0,1,0,none
2026-06-01T12:00:21.900000,0.0,0.0,12.0,0.0182,-0.0272,24.8,-12.08,1.549,0.0,1,0,none
2026-06-01T12:00:22,0.0,0.0,12.0,0.0284,-0.0026,25.03,-12.09,1.485,0.0,1,0,none
2026-06-01T12:00:22.100000,0.0,0.0,12.0,0.02,-0.0298,24.84,-11.99,1.47,0.0,1,0,none
2026-06-01T12:00:22.200000,0.0,0.0,12.0,0.0218,0.0096,25.04,-12.06,1.464,0.0,1,0,none
2026-06-01T12:00:22.300000,0.0,0.0,12.0,0.0217,0.0564,24.74,-11.95,1.469,0.0,1,0,none
2026-06-01T12:00:22.400000,0.0,0.0,12.0,0.0194,-0.027,24.81,-11.89,1.412,0.0,1,0,none
2026-06-01T12:00:22.500000,0.0,0.0,12.0,0.0224,0.0653,24.87,-11.86,1.531,0.0,1,0,none
2026-06-01T12:00:22.600000,0.0,0.0,12.0,0.0191,-0.0009,24.88,-11.97,1.483,0.0,1,0,none
